TimeID,Volume,Concentration,Interpolate
74,43.55009777692724,243.36245954692558,False
75,44.53489073165292,238.51007751937985,False
76,43.656409272324716,242.23529411764707,False
77,43.25599862785898,241.8128078817734,False
78,42.83907577240598,244.3344262295082,False
79,42.48356477014535,243.54103852596316,False
80,43.79445504231365,232.84142394822007,False
81,43.01683127353629,232.34967320261438,False
82,42.01128705213609,233.84868421052633,False
83,42.952273638900124,234.62175324675326,False
84,42.118268753966326,232.64473684210526,False
85,41.19157431938103,225.81008403361344,False
86,43.37234227579692,227.24271844660194,False
87,42.77623973054398,224.0983606557377,False
88,42.35992843846088,229.6771523178808,False
89,41.800134326703,232.50816993464053,False
90,46.73558895186319,225.77591463414635,False
91,48.194812662763404,229.68053491827638,False
92,47.659217192018595,231.1688888888889,False
93,49.03063548264606,232.4978102189781,False
94,49.13702237626724,233.41678726483357,False
95,48.48717346389667,226.54933726067748,False
96,46.21207395206899,229.7058823529412,False
97,45.5596656888833,221.93779160186625,False
98,46.36613765580103,219.8509984639017,False
99,43.55009777692724,212.22596153846155,False
100,44.58105957729009,205.40472440944882,False
101,45.305954854969606,211.91499227202473,False
102,44.399835757870214,209.10410094637223,False
103,43.856164299610576,210.0340909090909,False
104,43.55009777692724,212.176,False
105,44.33291145676833,214.38730158730158,False
106,46.36613765580103,208.36030534351144,False
107,45.01075405407747,213.91943127962085,False
108,43.656409272324716,212.85895404120444,False
109,43.493716660770815,213.80998389694042,False
110,48.08042936864128,212.91194029850746,False
111,49.903223314156136,219.21681415929203,False
112,52.635424557081144,223.01128349788434,False
113,51.63093172202233,227.29250720461096,False
114,48.38307364972732,228.9882005899705,False
115,47.38937113823604,220.66318926974665,False
116,42.138596952830156,215.32850241545893,False
