TimeID,Volume,Concentration,Interpolate
23,65.93135257261775,161.1455223880597,False
24,68.0136211273681,168.24163568773236,False
25,69.11503837897544,170.87100737100738,False
26,73.26916634481722,168.75296912114015,False
27,72.17966201255228,166.1188475390156,False
28,69.93296249831305,161.71741778319122,False
29,67.78409636809683,158.6062893081761,False
30,67.52438718660987,156.4779319041614,False
31,66.62951499121033,159.1818181818182,False
32,62.87650557537887,157.27612903225807,False
33,60.78077006012014,161.02879581151834,False
34,63.455145054268066,152.18041237113403,False
35,62.87650557537887,149.37806451612903,False
36,60.48979155975447,149.96592398427262,False
37,63.93769368585946,155.73730964467006,False
38,67.6815170847718,160.596794081381,False
39,63.93769368585946,169.7894073139975,False
40,67.72178392501043,175.79604449938196,False
41,68.23289172821805,178.0441717791411,False
42,52.28439137154942,189.22413793103448,False
43,68.8532389911763,181.88300492610838,False
44,61.53269978978137,172.83311603650586,False
45,66.08671061252306,178.1122320302648,False
46,66.92105060067324,178.1945137157107,False
47,66.18846051538755,176.52759948652118,False
48,69.1412685832378,178.90135635018495,False
49,63.290575864702426,182.5071707953064,False
50,60.376070094484724,180.57010582010582,False
51,56.234072865076,177.00274348422496,False
52,58.78524297293053,179.57901726427622,False
53,42.20385411543053,174.81977671451355,False
54,49.32437858454693,182.7007299270073,False
55,60.7410770841396,186.5046357615894,False
56,65.90709528854183,192.0125944584383,False
57,56.19523859108742,189.18834688346882,False
58,56.01440851794679,198.29444444444445,False
59,53.5293542746846,206.6969696969697,False
60,64.12379325707772,196.82012578616352,False
61,64.76244972202109,195.16223067173638,False
