TimeID,Volume,Concentration,Interpolate
11,60.43636772948261,210.6861499364676,False
12,59.5881586569644,211.3661971830986,False
13,58.52787113637784,219.25747724317296,False
14,60.09901932154993,211.2798459563543,False
15,58.73992864049515,208.17935483870968,False
16,58.83532833740915,211.83462532299743,False
17,58.008779499039896,206.66928104575163,False
18,57.97954174341047,207.5410052910053,False
19,57.6796411199086,205.54050464807437,False
20,56.86708702961352,195.31733333333332,False
21,58.73992864049515,195.38860103626942,False
22,58.0097345432066,195.83984375,False
23,58.21895623635527,194.58907672301692,False
24,59.905061579907496,190.4993614303959,False
25,60.86805607040749,185.3308176100629,False
26,62.585049552929846,190.5181932245922,False
27,61.18874147090551,192.53942428035043,False
28,61.072561185785574,194.96245306633293,False
29,61.29974441133236,198.39092055485497,False
30,60.970019601572396,196.15443037974683,False
31,61.072561185785574,191.9575,False
32,61.405519741583625,186.08186397984886,False
33,59.04193622547005,188.90733590733592,False
34,58.715809586496,182.0436456996149,False
35,59.905061579907496,183.02675159235667,False
36,57.59685387030121,183.25691699604744,False
37,58.84948644830135,185.9336801040312,False
38,59.80021616108171,186.8267515923567,False
39,63.80077051164541,182.225845410628,False
40,63.702660667468905,187.70681265206812,False
41,65.14657853896081,190.11230585424133,False
42,66.05608217854567,195.83894230769232,False
43,66.51480497145224,191.978622327791,False
44,69.29059057645804,191.7129943502825,False
45,66.91009272549752,193.28189550425273,False
46,65.54612629264437,195.93601003764115,False
47,68.18849474083751,199.42717258261933,False
