TimeID,Volume,Concentration,Interpolate
69,32.46734638762095,273.3135135135135,False
70,32.46734638762095,284.0198555956679,False
71,31.847740540528942,290.7100917431193,False
72,30.866097556037253,287.6791744840525,False
73,31.356010080808662,284.33271719038817,False
74,31.847740540528942,283.44954128440367,False
75,31.111401488009953,280.95563770794826,False
76,31.2335256664305,281.4259259259259,False
77,30.74646151899835,280.23005565862707,False
78,31.232457524928282,279.3314917127072,False
79,30.14828133380383,283.2914285714286,False
80,30.626825481959447,278.3626168224299,False
81,31.2335256664305,284.1293900184843,False
82,31.353513561846604,283.23247232472323,False
83,32.085412496748525,281.4314442413163,False
84,31.232457524928282,282.84317343173433,False
85,33.09997099466943,283.3482944344704,False
86,35.163813061308915,280.7855917667238,False
87,37.184862447216304,280.9347826086956,False
88,38.93678206246616,282.1044045676998,False
89,39.501732574966105,281.581847649919,False
90,34.63930112944597,288.74216027874564,False
91,33.609805405654804,284.41312056737587,False
92,33.99465050571955,283.8578856152513,False
93,32.971337436270645,282.7366548042705,False
94,34.63930112944597,276.9878682842288,False
95,32.72060483219254,273.95487364620936,False
96,31.847740540528942,277.0183486238532,False
97,32.219504048784145,272.95479204339966,False
98,32.97315118242932,271.59139784946234,False
99,34.241148242900614,273.03152364273205,False
100,34.77201875829442,264.5739130434783,False
101,34.25118877302149,264.091388400703,False
102,32.46587193346887,259.9981651376147,False
103,34.904736387142876,267.62456747404843,False
104,38.670140433190284,261.3168316831683,False
105,38.402577270069344,275.5049342105263,False
106,42.09236527533994,276.1682242990654,False
107,41.65954177226956,280.45297805642633,False
108,42.36814684484266,289.4929797191888,False
109,42.26631735496431,297.5518341307815,False
110,36.37173030387296,292.52763819095475,False
111,37.99075636108577,293.4306930693069,False
112,38.982238813768504,285.67585089141005,False
