TimeID,Volume,Interpolate
43,4.441458029939104,False
44,6.353808310032286,False
45,8.398289788345245,False
46,10.305094110207287,False
47,12.290852938639349,False
48,14.418553111950796,False
49,15.418182761581841,False
50,16.646164309226815,False
51,18.8188730332887,False
52,18.874856214375665,False
53,15.597714309758986,False
54,18.482668165081925,False
55,18.758763893850013,False
56,20.456518262961776,False
57,22.643029050748435,False
58,21.358389926793517,False
59,20.89737167685473,False
60,29.458462985299207,False
61,23.705188960556526,False
