TimeID,Volume,Interpolate
29,2.59709181486961,False
30,3.5833759789082045,False
31,6.200213750803177,False
32,8.104973943045282,False
33,11.432515371405955,False
34,13.464447234265371,False
35,15.809206327198652,False
36,17.242664789549217,False
37,18.743734514595243,False
38,17.965411217853674,False
39,19.44982631304547,False
40,19.19697418112374,False
41,11.597113882503034,False
42,14.817141632677457,False
43,11.255178749296116,False
44,9.999027587523955,False
45,7.666009673534693,False
46,10.314477000266008,False
47,11.238708426210897,False
