TimeID,Volume,Interpolate
95,2.519976187199493,False
96,4.169220176949628,False
97,6.28242713615252,False
98,8.808736774141648,False
99,11.604691403983495,False
100,12.843182626252274,False
101,15.568677616059405,False
102,17.18605328993153,False
103,19.218240668993445,False
104,20.92288978678228,False
105,21.969031762847276,False
106,24.09015134674701,False
107,24.697161501693223,False
108,25.700091918005636,False
109,28.9303989593426,False
110,28.30489529564226,False
111,27.324002104597223,False
112,28.268854944720275,False
113,29.03762779979493,False
114,29.06516071781099,False
115,29.064440245895767,False
116,29.450546171812157,False
