TimeID,Volume,Interpolate
169,4.87120277220896,False
170,6.979990557745801,False
171,9.56054921767712,False
172,12.491600709203734,False
173,14.414276357151712,False
174,17.12565093517851,False
175,18.566774883603834,False
176,18.89250777629864,False
177,19.828459437236514,False
178,19.78750982419453,False
179,17.649970182692034,False
180,20.753147441313725,False
181,22.63032445005732,False
182,23.669923535822434,False
183,18.24484960120518,False
184,27.61114786192554,False
185,25.399776604273477,False
186,24.94789410577133,False
