TimeID,Volume,Interpolate
76,1.625908239519271,False
77,2.6077103980387437,False
78,4.121643897803665,False
79,5.624443593204264,False
80,8.45465414934085,False
81,9.444523917794742,False
82,11.222610905453903,False
83,13.876364485423656,False
84,16.304865872131025,False
85,17.15969323317281,False
86,18.743734514595243,False
87,20.195439347077855,False
88,22.161850153554003,False
89,22.046423850670912,False
90,22.429664644087225,False
91,23.944963689458913,False
92,23.83151868434268,False
93,24.88429570409205,False
94,25.90599190052191,False
95,32.813725827235146,False
96,40.093759427349795,False
97,35.99602095524485,False
98,32.46104644715296,False
99,27.20448754247426,False
