TimeID,Volume,Interpolate
40,1.7749118846839322,False
41,2.8125799381646406,False
42,4.648300490251458,False
43,7.356185806037669,False
44,9.948376736367678,False
45,12.148367051033334,False
46,15.35757934489899,False
47,17.19154898268021,False
48,18.919508717958692,False
49,19.101155605189252,False
50,21.553524718483487,False
51,21.446605848506323,False
52,21.23213979002126,False
53,23.763107362718102,False
54,25.574206205981188,False
55,36.90531934410967,False
56,27.803962063842057,False
57,31.218634517252493,False
58,29.88963610502889,False
