TimeID,Volume,Interpolate
27,2.308542812822695,False
28,2.613000840067389,False
29,4.492142391417021,False
30,4.509358319158693,False
31,6.986700999653871,False
32,8.70858698913541,False
33,11.292316563251754,False
34,13.522537376825353,False
35,13.191853334108487,False
36,14.133334198116685,False
37,13.962021056321332,False
38,14.304647339912039,False
39,14.949909527008362,False
40,16.20228658880601,False
41,16.745379994017384,False
42,19.47090430535595,False
43,19.452339587168336,False
44,22.197237053204045,False
45,22.09539080816487,False
46,22.87370991611623,False
