TimeID,Volume,Interpolate
28,1.5836768566746147,False
29,2.2768504261332807,False
30,3.7094795080232976,False
31,5.084190187751734,False
32,7.381159373238602,False
33,8.685875368645059,False
34,9.999027587523955,False
35,12.421865729874453,False
36,13.464447234265371,False
37,14.7659881266966,False
38,15.373999402501756,False
39,16.423475655569757,False
40,16.339750116956484,False
41,17.90707812546182,False
42,17.764600615436215,False
43,17.43583922742335,False
44,9.630028680803912,False
45,8.39875893284818,False
46,9.725968731654339,False
47,4.6635309314360605,False
48,5.28125182293591,False
