TimeID,Volume,Interpolate
33,0.8109497836466453,False
34,1.6299420444864803,False
35,2.6249137594098015,False
36,3.848811236605108,False
37,5.447521661324701,False
38,6.206915815130836,False
39,8.42307904877717,False
40,9.886064293281274,False
41,10.57369609329901,False
42,16.05647061298719,False
43,16.997377612737335,False
44,17.061637843268965,False
45,17.85510361660083,False
46,17.449163769064775,False
47,12.37002107350981,False
48,13.915634393593532,False
49,17.650535669369678,False
50,25.12356777816986,False
51,33.546554673562525,False
52,18.758763893850013,False
53,25.48247588928657,False
54,28.35025570476989,False
55,19.822909290215176,False
56,24.334927491153906,False
57,31.766712582807568,False
58,22.351803411760656,False
59,21.498370917857073,False
60,19.301945263655693,False
61,18.24484960120518,False
62,16.74593291432442,False
63,15.134212107228755,False
64,24.53244570447041,False
65,14.962023508280604,False
66,21.479349621537136,False
67,16.73915964056328,False
68,19.136119437028608,False
69,18.582625265738745,False
70,11.257373675363425,False
