TimeID,Volume,Interpolate
13,0.6027166449863043,False
14,2.0642525680795525,False
15,3.6872077105044494,False
16,6.1184820763273855,False
17,8.479049663493527,False
18,10.817944450140105,False
19,13.75039080880491,False
20,16.277194724038207,False
21,17.965411217853674,False
22,18.336848000472905,False
23,18.55131405895797,False
24,19.543973561688247,False
25,7.381159373238602,False
26,10.54013550617826,False
27,16.9093082986817,False
28,24.766088044512983,False
29,20.521172239772657,False
30,32.39966391549201,False
31,25.042129319008403,False
32,26.269160011276888,False
33,19.197229697326232,False
34,28.09882357272759,False
35,25.44935931392753,False
36,28.983077184957995,False
37,32.22511702765858,False
38,38.11502520009117,False
39,34.54862219909276,False
40,31.197673811067737,False
41,30.524887083535774,False
42,28.364811750731523,False
43,26.042320266526882,False
44,27.773538880584695,False
45,23.231135195500443,False
46,17.904627683192018,False
47,19.669587002349378,False
