TimeID,Volume,Interpolate
127,1.642005760276265,False
128,3.189344861924358,False
129,4.275003884781304,False
130,6.335545184739416,False
131,7.8556278285249626,False
132,9.775681293804745,False
133,11.070109620468244,False
134,12.7835174985753,False
135,14.490256822676331,False
136,16.646164309226815,False
137,18.04219174230741,False
138,19.120780087298677,False
139,19.47023409892319,False
140,19.77604929419423,False
141,24.412470375424913,False
142,14.84730511094212,False
143,29.179112566542,False
144,27.507416661294208,False
145,33.077988223674716,False
146,27.837128904683556,False
147,32.2745950175575,False
148,31.17349611400571,False
149,28.403415641258835,False
150,34.33721814624739,False
151,32.297846991984265,False
152,17.437724183015504,False
153,20.29908677190509,False
154,9.627599182485135,False
155,9.111917220373883,False
156,8.565657089767692,False
157,7.975171712179363,False
158,8.290721655886331,False
159,7.428300018203271,False
160,9.544057950640877,False
161,16.432892055950113,False
162,20.591556481583684,False
163,39.22215596153785,False
164,43.45196698879971,False
165,35.20060320567755,False
166,46.43579304811643,False
167,43.385947466382085,False
168,27.472549171629563,False
